YEAR,MUNICIPIO,DPTO,CODE_DPTO,CODE_MUNICIPIO,CANTIDAD,POPULATION,LONGITUD,LATITUD
2018,OCANA,NORTE DE SANTANDER,54,54498,229,118273,-73.355814925,8.24746216282
2021,OCANA,NORTE DE SANTANDER,54,54498,169,131103,-73.355814925,8.24746216282
2020,OCANA,NORTE DE SANTANDER,54,54498,160,129308,-73.355814925,8.24746216282
2022,OCANA,NORTE DE SANTANDER,54,54498,46,131784,-73.355814925,8.24746216282
2021,FUNZA,CUNDINAMARCA,25,25286,301,109281,-74.2014894559,4.71038172914
2020,FUNZA,CUNDINAMARCA,25,25286,220,105086,-74.2014894559,4.71038172914
2019,FUNZA,CUNDINAMARCA,25,25286,174,99387,-74.2014894559,4.71038172914
2018,FUNZA,CUNDINAMARCA,25,25286,135,93154,-74.2014894559,4.71038172914
2017,FUNZA,CUNDINAMARCA,25,25286,119,87727,-74.2014894559,4.71038172914
2016,FUNZA,CUNDINAMARCA,25,25286,86,83139,-74.2014894559,4.71038172914
2022,FUNZA,CUNDINAMARCA,25,25286,86,112720,-74.2014894559,4.71038172914
2021,SABANETA,ANTIOQUIA,5,5631,286,89364,-75.6155845416,6.15096981767
2020,SABANETA,ANTIOQUIA,5,5631,168,87981,-75.6155845416,6.15096981767
2019,SABANETA,ANTIOQUIA,5,5631,151,85484,-75.6155845416,6.15096981767
2018,SABANETA,ANTIOQUIA,5,5631,137,82375,-75.6155845416,6.15096981767
2016,SABANETA,ANTIOQUIA,5,5631,121,77966,-75.6155845416,6.15096981767
2022,SABANETA,ANTIOQUIA,5,5631,109,90743,-75.6155845416,6.15096981767
2017,SABANETA,ANTIOQUIA,5,5631,103,79983,-75.6155845416,6.15096981767
2017,IPIALES,NARINO,52,52356,274,115348,-77.6463999012,0.827735060636
2019,IPIALES,NARINO,52,52356,260,115992,-77.6463999012,0.827735060636
2021,IPIALES,NARINO,52,52356,195,115810,-77.6463999012,0.827735060636
2020,IPIALES,NARINO,52,52356,162,115836,-77.6463999012,0.827735060636
2018,IPIALES,NARINO,52,52356,156,116136,-77.6463999012,0.827735060636
2016,IPIALES,NARINO,52,52356,138,114694,-77.6463999012,0.827735060636
2022,IPIALES,NARINO,52,52356,83,115936,-77.6463999012,0.827735060636
2021,LA ESTRELLA,ANTIOQUIA,5,5380,256,76704,-75.645190382,6.15841993
2019,LA ESTRELLA,ANTIOQUIA,5,5380,164,73696,-75.645190382,6.15841993
2020,LA ESTRELLA,ANTIOQUIA,5,5380,160,75517,-75.645190382,6.15841993
2018,LA ESTRELLA,ANTIOQUIA,5,5380,137,71545,-75.645190382,6.15841993
2017,LA ESTRELLA,ANTIOQUIA,5,5380,116,69836,-75.645190382,6.15841993
2016,LA ESTRELLA,ANTIOQUIA,5,5380,89,68483,-75.645190382,6.15841993
2022,LA ESTRELLA,ANTIOQUIA,5,5380,63,77888,-75.645190382,6.15841993
2017,CHIQUINQUIRA,BOYACA,15,15176,253,55366,-73.8183869915,5.61412836353
2021,CHIQUINQUIRA,BOYACA,15,15176,204,58356,-73.8183869915,5.61412836353
2016,CHIQUINQUIRA,BOYACA,15,15176,193,54562,-73.8183869915,5.61412836353
2020,CHIQUINQUIRA,BOYACA,15,15176,169,57935,-73.8183869915,5.61412836353
2019,CHIQUINQUIRA,BOYACA,15,15176,160,57101,-73.8183869915,5.61412836353
2018,CHIQUINQUIRA,BOYACA,15,15176,128,56054,-73.8183869915,5.61412836353
2022,CHIQUINQUIRA,BOYACA,15,15176,87,58726,-73.8183869915,5.61412836353
2016,MAGANGUE,BOLIVAR,13,13430,253,129878,-74.7667304396,9.26381346247
2017,MAGANGUE,BOLIVAR,13,13430,235,131183,-74.7667304396,9.26381346247
2020,MAGANGUE,BOLIVAR,13,13430,192,140156,-74.7667304396,9.26381346247
2018,MAGANGUE,BOLIVAR,13,13430,188,133270,-74.7667304396,9.26381346247
2019,MAGANGUE,BOLIVAR,13,13430,185,137030,-74.7667304396,9.26381346247
2021,MAGANGUE,BOLIVAR,13,13430,167,142199,-74.7667304396,9.26381346247
2022,MAGANGUE,BOLIVAR,13,13430,47,143710,-74.7667304396,9.26381346247
2021,BARBOSA,ANTIOQUIA,5,5079,252,55201,-75.3316403017,6.4392260115
2020,BARBOSA,ANTIOQUIA,5,5079,234,54347,-75.3316403017,6.4392260115
2019,BARBOSA,ANTIOQUIA,5,5079,148,53242,-75.3316403017,6.4392260115
2017,BARBOSA,ANTIOQUIA,5,5079,125,51049,-75.3316403017,6.4392260115
2018,BARBOSA,ANTIOQUIA,5,5079,124,51969,-75.3316403017,6.4392260115
2016,BARBOSA,ANTIOQUIA,5,5079,99,50281,-75.3316403017,6.4392260115
2022,BARBOSA,ANTIOQUIA,5,5079,58,56053,-75.3316403017,6.4392260115
2019,COPACABANA,ANTIOQUIA,5,5212,251,80000,-75.5093435119,6.34863947056
2021,COPACABANA,ANTIOQUIA,5,5212,225,83106,-75.5093435119,6.34863947056
2017,COPACABANA,ANTIOQUIA,5,5212,217,76210,-75.5093435119,6.34863947056
2016,COPACABANA,ANTIOQUIA,5,5212,209,74957,-75.5093435119,6.34863947056
2020,COPACABANA,ANTIOQUIA,5,5212,192,81820,-75.5093435119,6.34863947056
2018,COPACABANA,ANTIOQUIA,5,5212,169,77884,-75.5093435119,6.34863947056
2022,COPACABANA,ANTIOQUIA,5,5212,87,84389,-75.5093435119,6.34863947056
2021,TOCANCIPA,CUNDINAMARCA,25,25817,250,47539,-73.9120940816,4.96478385194
2019,TOCANCIPA,CUNDINAMARCA,25,25817,217,43020,-73.9120940816,4.96478385194
2020,TOCANCIPA,CUNDINAMARCA,25,25817,211,45714,-73.9120940816,4.96478385194
2018,TOCANCIPA,CUNDINAMARCA,25,25817,192,39996,-73.9120940816,4.96478385194
2016,TOCANCIPA,CUNDINAMARCA,25,25817,114,35666,-73.9120940816,4.96478385194
2017,TOCANCIPA,CUNDINAMARCA,25,25817,95,37633,-73.9120940816,4.96478385194
2022,TOCANCIPA,CUNDINAMARCA,25,25817,94,49035,-73.9120940816,4.96478385194
2021,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,25,25843,247,48774,-73.814345661,5.30754135963
2020,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,25,25843,236,46911,-73.814345661,5.30754135963
2019,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,25,25843,224,44802,-73.814345661,5.30754135963
2018,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,25,25843,141,42558,-73.814345661,5.30754135963
2016,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,25,25843,112,38638,-73.814345661,5.30754135963
2017,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,25,25843,107,40431,-73.814345661,5.30754135963
2022,VILLA DE SAN DIEGO DE UBATE,CUNDINAMARCA,25,25843,86,50309,-73.814345661,5.30754135963
2021,RIONEGRO,ANTIOQUIA,5,5615,235,145242,-75.3767667557,6.1472245313
2017,RIONEGRO,ANTIOQUIA,5,5615,228,132301,-75.3767667557,6.1472245313
2018,RIONEGRO,ANTIOQUIA,5,5615,211,135465,-75.3767667557,6.1472245313
2020,RIONEGRO,ANTIOQUIA,5,5615,197,142995,-75.3767667557,6.1472245313
2019,RIONEGRO,ANTIOQUIA,5,5615,156,139553,-75.3767667557,6.1472245313
2016,RIONEGRO,ANTIOQUIA,5,5615,155,129753,-75.3767667557,6.1472245313
2022,RIONEGRO,ANTIOQUIA,5,5615,58,147484,-75.3767667557,6.1472245313
2021,CAJICA,CUNDINAMARCA,25,25126,233,96678,-74.0234537112,4.92081005268
2020,CAJICA,CUNDINAMARCA,25,25126,174,92967,-74.0234537112,4.92081005268
2018,CAJICA,CUNDINAMARCA,25,25126,119,82244,-74.0234537112,4.92081005268
2019,CAJICA,CUNDINAMARCA,25,25126,106,87866,-74.0234537112,4.92081005268
2022,CAJICA,CUNDINAMARCA,25,25126,81,99720,-74.0234537112,4.92081005268
2017,CAJICA,CUNDINAMARCA,25,25126,54,77498,-74.0234537112,4.92081005268
2016,CAJICA,CUNDINAMARCA,25,25126,30,73490,-74.0234537112,4.92081005268
2016,PAZ DE ARIPORO,CASANARE,85,85250,224,34790,-71.8909234158,5.88003712521
2017,PAZ DE ARIPORO,CASANARE,85,85250,183,35482,-71.8909234158,5.88003712521
2021,PAZ DE ARIPORO,CASANARE,85,85250,74,37690,-71.8909234158,5.88003712521
2019,PAZ DE ARIPORO,CASANARE,85,85250,68,36861,-71.8909234158,5.88003712521
2018,PAZ DE ARIPORO,CASANARE,85,85250,61,36277,-71.8909234158,5.88003712521
2020,PAZ DE ARIPORO,CASANARE,85,85250,54,37347,-71.8909234158,5.88003712521
2022,PAZ DE ARIPORO,CASANARE,85,85250,18,37933,-71.8909234158,5.88003712521
2019,EL CARMEN DE BOLIVAR,BOLIVAR,13,13244,222,71428,-75.1212066427,9.71861199322
2017,EL CARMEN DE BOLIVAR,BOLIVAR,13,13244,197,69478,-75.1212066427,9.71861199322
2018,EL CARMEN DE BOLIVAR,BOLIVAR,13,13244,191,70131,-75.1212066427,9.71861199322
2021,EL CARMEN DE BOLIVAR,BOLIVAR,13,13244,115,73653,-75.1212066427,9.71861199322
2020,EL CARMEN DE BOLIVAR,BOLIVAR,13,13244,110,72595,-75.1212066427,9.71861199322
2016,EL CARMEN DE BOLIVAR,BOLIVAR,13,13244,107,69403,-75.1212066427,9.71861199322
2022,EL CARMEN DE BOLIVAR,BOLIVAR,13,13244,32,74436,-75.1212066427,9.71861199322
2019,SANTA ROSA DE CABAL,RISARALDA,66,66682,215,78636,-75.6234918103,4.87640374593
2017,SANTA ROSA DE CABAL,RISARALDA,66,66682,158,77472,-75.6234918103,4.87640374593
2018,SANTA ROSA DE CABAL,RISARALDA,66,66682,150,77838,-75.6234918103,4.87640374593
2020,SANTA ROSA DE CABAL,RISARALDA,66,66682,139,79372,-75.6234918103,4.87640374593
2021,SANTA ROSA DE CABAL,RISARALDA,66,66682,137,80000,-75.6234918103,4.87640374593
2016,SANTA ROSA DE CABAL,RISARALDA,66,66682,111,77296,-75.6234918103,4.87640374593
2022,SANTA ROSA DE CABAL,RISARALDA,66,66682,53,80760,-75.6234918103,4.87640374593
2021,CAUCASIA,ANTIOQUIA,5,5154,199,96927,-75.1982784645,7.97734097812
2016,CAUCASIA,ANTIOQUIA,5,5154,179,86492,-75.1982784645,7.97734097812
2020,CAUCASIA,ANTIOQUIA,5,5154,169,95427,-75.1982784645,7.97734097812
2019,CAUCASIA,ANTIOQUIA,5,5154,139,93044,-75.1982784645,7.97734097812
2017,CAUCASIA,ANTIOQUIA,5,5154,137,88188,-75.1982784645,7.97734097812
2018,CAUCASIA,ANTIOQUIA,5,5154,96,90213,-75.1982784645,7.97734097812
2022,CAUCASIA,ANTIOQUIA,5,5154,50,98423,-75.1982784645,7.97734097812
2020,PUERTO ASIS,PUTUMAYO,86,86568,190,67211,-76.4972710861,0.505047577006
2019,PUERTO ASIS,PUTUMAYO,86,86568,184,66084,-76.4972710861,0.505047577006
2021,PUERTO ASIS,PUTUMAYO,86,86568,130,68143,-76.4972710861,0.505047577006
2018,PUERTO ASIS,PUTUMAYO,86,86568,84,64867,-76.4972710861,0.505047577006
2017,PUERTO ASIS,PUTUMAYO,86,86568,78,63570,-76.4972710861,0.505047577006
2016,PUERTO ASIS,PUTUMAYO,86,86568,66,62285,-76.4972710861,0.505047577006
2022,PUERTO ASIS,PUTUMAYO,86,86568,51,69074,-76.4972710861,0.505047577006
2021,LA MESA,CUNDINAMARCA,25,25386,189,37564,-74.4615492187,4.63104312817
2020,LA MESA,CUNDINAMARCA,25,25386,140,36129,-74.4615492187,4.63104312817
2019,LA MESA,CUNDINAMARCA,25,25386,76,34465,-74.4615492187,4.63104312817
2018,LA MESA,CUNDINAMARCA,25,25386,44,32694,-74.4615492187,4.63104312817
2017,LA MESA,CUNDINAMARCA,25,25386,44,31113,-74.4615492187,4.63104312817
2022,LA MESA,CUNDINAMARCA,25,25386,36,38746,-74.4615492187,4.63104312817
2016,LA MESA,CUNDINAMARCA,25,25386,18,29823,-74.4615492187,4.63104312817
2021,SAHAGUN,CORDOBA,23,23660,185,111135,-75.4459201696,8.94312756605
2017,SAHAGUN,CORDOBA,23,23660,170,106377,-75.4459201696,8.94312756605
2018,SAHAGUN,CORDOBA,23,23660,138,107636,-75.4459201696,8.94312756605
2020,SAHAGUN,CORDOBA,23,23660,113,110233,-75.4459201696,8.94312756605
2019,SAHAGUN,CORDOBA,23,23660,100,109052,-75.4459201696,8.94312756605
2016,SAHAGUN,CORDOBA,23,23660,77,105129,-75.4459201696,8.94312756605
2022,SAHAGUN,CORDOBA,23,23660,66,111882,-75.4459201696,8.94312756605
2021,CHAPARRAL,TOLIMA,73,73168,183,50889,-75.4807434103,3.72306834875
2016,CHAPARRAL,TOLIMA,73,73168,144,50157,-75.4807434103,3.72306834875
2018,CHAPARRAL,TOLIMA,73,73168,127,50367,-75.4807434103,3.72306834875
2020,CHAPARRAL,TOLIMA,73,73168,118,50741,-75.4807434103,3.72306834875
2019,CHAPARRAL,TOLIMA,73,73168,114,50565,-75.4807434103,3.72306834875
2017,CHAPARRAL,TOLIMA,73,73168,109,50232,-75.4807434103,3.72306834875
2022,CHAPARRAL,TOLIMA,73,73168,34,51005,-75.4807434103,3.72306834875
2021,TURBO,ANTIOQUIA,5,5837,180,132236,-76.7291596582,8.08911317497
2020,TURBO,ANTIOQUIA,5,5837,160,130191,-76.7291596582,8.08911317497
2019,TURBO,ANTIOQUIA,5,5837,151,127565,-76.7291596582,8.08911317497
2016,TURBO,ANTIOQUIA,5,5837,139,120238,-76.7291596582,8.08911317497
2017,TURBO,ANTIOQUIA,5,5837,96,122168,-76.7291596582,8.08911317497
2018,TURBO,ANTIOQUIA,5,5837,78,124552,-76.7291596582,8.08911317497
2022,TURBO,ANTIOQUIA,5,5837,38,134278,-76.7291596582,8.08911317497
2016,SAN GIL,SANTANDER,68,68679,180,54009,-73.1351665257,6.55295530633
2021,SAN GIL,SANTANDER,68,68679,149,60342,-73.1351665257,6.55295530633
2020,SAN GIL,SANTANDER,68,68679,132,59670,-73.1351665257,6.55295530633
2019,SAN GIL,SANTANDER,68,68679,115,58032,-73.1351665257,6.55295530633
2018,SAN GIL,SANTANDER,68,68679,113,56037,-73.1351665257,6.55295530633
2017,SAN GIL,SANTANDER,68,68679,87,54868,-73.1351665257,6.55295530633
2022,SAN GIL,SANTANDER,68,68679,32,60804,-73.1351665257,6.55295530633
2019,CHINCHINA,CALDAS,17,17174,178,51773,-75.6074818919,4.98581250175
2020,CHINCHINA,CALDAS,17,17174,130,52267,-75.6074818919,4.98581250175
2021,CHINCHINA,CALDAS,17,17174,114,52715,-75.6074818919,4.98581250175
2017,CHINCHINA,CALDAS,17,17174,111,50947,-75.6074818919,4.98581250175
2016,CHINCHINA,CALDAS,17,17174,105,50745,-75.6074818919,4.98581250175
2018,CHINCHINA,CALDAS,17,17174,82,51271,-75.6074818919,4.98581250175
2022,CHINCHINA,CALDAS,17,17174,35,53184,-75.6074818919,4.98581250175
2018,MALAMBO,ATLANTICO,8,8433,178,128203,-74.7748637454,10.856822692
2021,MALAMBO,ATLANTICO,8,8433,150,142095,-74.7748637454,10.856822692
2016,MALAMBO,ATLANTICO,8,8433,141,121589,-74.7748637454,10.856822692
2017,MALAMBO,ATLANTICO,8,8433,122,124251,-74.7748637454,10.856822692
2020,MALAMBO,ATLANTICO,8,8433,70,139566,-74.7748637454,10.856822692
2019,MALAMBO,ATLANTICO,8,8433,59,134468,-74.7748637454,10.856822692
2022,MALAMBO,ATLANTICO,8,8433,34,143781,-74.7748637454,10.856822692
2020,SIBATE,CUNDINAMARCA,25,25740,175,36658,-74.2578772349,4.49261081381
2021,SIBATE,CUNDINAMARCA,25,25740,113,38114,-74.2578772349,4.49261081381
2019,SIBATE,CUNDINAMARCA,25,25740,64,35102,-74.2578772349,4.49261081381
2018,SIBATE,CUNDINAMARCA,25,25740,25,33491,-74.2578772349,4.49261081381
2022,SIBATE,CUNDINAMARCA,25,25740,25,39313,-74.2578772349,4.49261081381
2016,SIBATE,CUNDINAMARCA,25,25740,23,30477,-74.2578772349,4.49261081381
2017,SIBATE,CUNDINAMARCA,25,25740,16,31838,-74.2578772349,4.49261081381
2017,GARZON,HUILA,41,41298,169,71433,-75.6270510273,2.1964533881
2019,GARZON,HUILA,41,41298,151,73292,-75.6270510273,2.1964533881
2016,GARZON,HUILA,41,41298,149,70487,-75.6270510273,2.1964533881
2018,GARZON,HUILA,41,41298,149,72382,-75.6270510273,2.1964533881
2021,GARZON,HUILA,41,41298,147,74758,-75.6270510273,2.1964533881
2020,GARZON,HUILA,41,41298,119,74136,-75.6270510273,2.1964533881
2022,GARZON,HUILA,41,41298,37,75353,-75.6270510273,2.1964533881
2016,FUNDACION,MAGDALENA,47,47288,167,63819,-74.1913417387,10.5140917977
2021,FUNDACION,MAGDALENA,47,47288,73,71572,-74.1913417387,10.5140917977
2017,FUNDACION,MAGDALENA,47,47288,67,64852,-74.1913417387,10.5140917977
2019,FUNDACION,MAGDALENA,47,47288,66,68681,-74.1913417387,10.5140917977
2020,FUNDACION,MAGDALENA,47,47288,64,70491,-74.1913417387,10.5140917977
2018,FUNDACION,MAGDALENA,47,47288,28,66433,-74.1913417387,10.5140917977
2022,FUNDACION,MAGDALENA,47,47288,22,72280,-74.1913417387,10.5140917977
2021,GRANADA,META,50,50313,166,71174,-73.7057158517,3.5466952856
2016,GRANADA,META,50,50313,158,66715,-73.7057158517,3.5466952856
2019,GRANADA,META,50,50313,126,69770,-73.7057158517,3.5466952856
2018,GRANADA,META,50,50313,124,68876,-73.7057158517,3.5466952856
2017,GRANADA,META,50,50313,123,67735,-73.7057158517,3.5466952856
2020,GRANADA,META,50,50313,121,70577,-73.7057158517,3.5466952856
2022,GRANADA,META,50,50313,57,71725,-73.7057158517,3.5466952856
2021,SAN JOSE DEL GUAVIARE,GUAVIARE,95,95001,162,57004,-72.6390287201,2.56608342423
2020,SAN JOSE DEL GUAVIARE,GUAVIARE,95,95001,139,55820,-72.6390287201,2.56608342423
2019,SAN JOSE DEL GUAVIARE,GUAVIARE,95,95001,126,54333,-72.6390287201,2.56608342423
2018,SAN JOSE DEL GUAVIARE,GUAVIARE,95,95001,122,52815,-72.6390287201,2.56608342423
2016,SAN JOSE DEL GUAVIARE,GUAVIARE,95,95001,113,50608,-72.6390287201,2.56608342423
2017,SAN JOSE DEL GUAVIARE,GUAVIARE,95,95001,75,51509,-72.6390287201,2.56608342423
2022,SAN JOSE DEL GUAVIARE,GUAVIARE,95,95001,44,58206,-72.6390287201,2.56608342423
2020,VILLA DEL ROSARIO,NORTE DE SANTANDER,54,54874,160,111254,-72.4700680064,7.84748634411
2019,VILLA DEL ROSARIO,NORTE DE SANTANDER,54,54874,157,107288,-72.4700680064,7.84748634411
2018,VILLA DEL ROSARIO,NORTE DE SANTANDER,54,54874,147,101952,-72.4700680064,7.84748634411
2021,VILLA DEL ROSARIO,NORTE DE SANTANDER,54,54874,137,112798,-72.4700680064,7.84748634411
2017,VILLA DEL ROSARIO,NORTE DE SANTANDER,54,54874,121,99169,-72.4700680064,7.84748634411
2016,VILLA DEL ROSARIO,NORTE DE SANTANDER,54,54874,83,97909,-72.4700680064,7.84748634411
2022,VILLA DEL ROSARIO,NORTE DE SANTANDER,54,54874,56,113384,-72.4700680064,7.84748634411
2021,LOS PATIOS,NORTE DE SANTANDER,54,54405,157,98569,-72.5057141873,7.83324937685
2020,LOS PATIOS,NORTE DE SANTANDER,54,54405,152,97220,-72.5057141873,7.83324937685
2019,LOS PATIOS,NORTE DE SANTANDER,54,54405,131,93754,-72.5057141873,7.83324937685
2016,LOS PATIOS,NORTE DE SANTANDER,54,54405,117,83222,-72.5057141873,7.83324937685
2017,LOS PATIOS,NORTE DE SANTANDER,54,54405,114,85450,-72.5057141873,7.83324937685
2018,LOS PATIOS,NORTE DE SANTANDER,54,54405,108,89091,-72.5057141873,7.83324937685
2022,LOS PATIOS,NORTE DE SANTANDER,54,54405,49,99081,-72.5057141873,7.83324937685
2021,CERETE,CORDOBA,23,23162,155,109299,-75.7961971634,8.88859098259
2016,CERETE,CORDOBA,23,23162,112,103241,-75.7961971634,8.88859098259
2020,CERETE,CORDOBA,23,23162,102,108409,-75.7961971634,8.88859098259
2017,CERETE,CORDOBA,23,23162,90,104390,-75.7961971634,8.88859098259
2018,CERETE,CORDOBA,23,23162,79,105815,-75.7961971634,8.88859098259
2019,CERETE,CORDOBA,23,23162,79,107234,-75.7961971634,8.88859098259
2022,CERETE,CORDOBA,23,23162,48,110032,-75.7961971634,8.88859098259
2021,SABANALARGA,ATLANTICO,8,8638,149,101843,-74.9210950072,10.6328326108
2017,SABANALARGA,ATLANTICO,8,8638,145,90769,-74.9210950072,10.6328326108
2020,SABANALARGA,ATLANTICO,8,8638,127,100049,-74.9210950072,10.6328326108
2019,SABANALARGA,ATLANTICO,8,8638,112,97005,-74.9210950072,10.6328326108
2016,SABANALARGA,ATLANTICO,8,8638,103,89188,-74.9210950072,10.6328326108
2018,SABANALARGA,ATLANTICO,8,8638,96,93261,-74.9210950072,10.6328326108
2022,SABANALARGA,ATLANTICO,8,8638,44,103050,-74.9210950072,10.6328326108
2016,PLANETA RICA,CORDOBA,23,23555,148,63538,-75.5832417103,8.40820221055
2017,PLANETA RICA,CORDOBA,23,23555,77,63802,-75.5832417103,8.40820221055
2021,PLANETA RICA,CORDOBA,23,23555,66,65305,-75.5832417103,8.40820221055
2019,PLANETA RICA,CORDOBA,23,23555,59,64465,-75.5832417103,8.40820221055
2018,PLANETA RICA,CORDOBA,23,23555,55,64205,-75.5832417103,8.40820221055
2020,PLANETA RICA,CORDOBA,23,23555,49,64776,-75.5832417103,8.40820221055
2022,PLANETA RICA,CORDOBA,23,23555,19,65745,-75.5832417103,8.40820221055
2019,TURBACO,BOLIVAR,13,13836,148,109813,-75.424409165,10.332772802
2021,TURBACO,BOLIVAR,13,13836,136,115116,-75.424409165,10.332772802
2020,TURBACO,BOLIVAR,13,13836,134,113440,-75.424409165,10.332772802
2018,TURBACO,BOLIVAR,13,13836,103,105166,-75.424409165,10.332772802
2016,TURBACO,BOLIVAR,13,13836,80,100929,-75.424409165,10.332772802
2017,TURBACO,BOLIVAR,13,13836,79,102688,-75.424409165,10.332772802
2022,TURBACO,BOLIVAR,13,13836,52,116340,-75.424409165,10.332772802
2021,PUERTO WILCHES,SANTANDER,68,68575,146,34585,-73.899334022,7.349066143
2020,PUERTO WILCHES,SANTANDER,68,68575,73,34206,-73.899334022,7.349066143
2018,PUERTO WILCHES,SANTANDER,68,68575,61,32791,-73.899334022,7.349066143
2017,PUERTO WILCHES,SANTANDER,68,68575,51,32165,-73.899334022,7.349066143
2019,PUERTO WILCHES,SANTANDER,68,68575,45,33572,-73.899334022,7.349066143
2022,PUERTO WILCHES,SANTANDER,68,68575,30,34849,-73.899334022,7.349066143
2016,PUERTO WILCHES,SANTANDER,68,68575,15,31762,-73.899334022,7.349066143
2016,COROZAL,SUCRE,70,70215,146,65666,-75.2931493701,9.31910061656
2017,COROZAL,SUCRE,70,70215,138,66353,-75.2931493701,9.31910061656
2021,COROZAL,SUCRE,70,70215,106,71843,-75.2931493701,9.31910061656
2019,COROZAL,SUCRE,70,70215,91,69268,-75.2931493701,9.31910061656
2018,COROZAL,SUCRE,70,70215,86,67371,-75.2931493701,9.31910061656
2020,COROZAL,SUCRE,70,70215,71,70853,-75.2931493701,9.31910061656
2022,COROZAL,SUCRE,70,70215,59,72582,-75.2931493701,9.31910061656
2020,SAN AGUSTIN,HUILA,41,41668,142,33727,-76.2703587983,1.8810855128
2021,SAN AGUSTIN,HUILA,41,41668,98,34010,-76.2703587983,1.8810855128
2019,SAN AGUSTIN,HUILA,41,41668,90,33391,-76.2703587983,1.8810855128
2017,SAN AGUSTIN,HUILA,41,41668,69,32585,-76.2703587983,1.8810855128
2018,SAN AGUSTIN,HUILA,41,41668,68,33028,-76.2703587983,1.8810855128
2016,SAN AGUSTIN,HUILA,41,41668,60,32333,-76.2703587983,1.8810855128
2022,SAN AGUSTIN,HUILA,41,41668,31,34281,-76.2703587983,1.8810855128
2016,SARAVENA,ARAUCA,81,81736,140,52248,-71.8723328706,6.95386030424
2017,SARAVENA,ARAUCA,81,81736,90,53309,-71.8723328706,6.95386030424
2018,SARAVENA,ARAUCA,81,81736,63,55554,-71.8723328706,6.95386030424
2019,SARAVENA,ARAUCA,81,81736,48,59697,-71.8723328706,6.95386030424
2020,SARAVENA,ARAUCA,81,81736,47,63004,-71.8723328706,6.95386030424
2021,SARAVENA,ARAUCA,81,81736,35,64520,-71.8723328706,6.95386030424
2022,SARAVENA,ARAUCA,81,81736,4,65314,-71.8723328706,6.95386030424
2016,MOCOA,PUTUMAYO,86,86001,135,53461,-76.6515068624,1.1525800991
2017,MOCOA,PUTUMAYO,86,86001,117,54898,-76.6515068624,1.1525800991
2021,MOCOA,PUTUMAYO,86,86001,113,59755,-76.6515068624,1.1525800991
2019,MOCOA,PUTUMAYO,86,86001,107,57716,-76.6515068624,1.1525800991
2018,MOCOA,PUTUMAYO,86,86001,106,56398,-76.6515068624,1.1525800991
2020,MOCOA,PUTUMAYO,86,86001,87,58938,-76.6515068624,1.1525800991
2022,MOCOA,PUTUMAYO,86,86001,41,60572,-76.6515068624,1.1525800991
2021,LA PLATA,HUILA,41,41396,134,62904,-75.8914521307,2.3896474978
2020,LA PLATA,HUILA,41,41396,114,62380,-75.8914521307,2.3896474978
2018,LA PLATA,HUILA,41,41396,90,61026,-75.8914521307,2.3896474978
2019,LA PLATA,HUILA,41,41396,71,61735,-75.8914521307,2.3896474978
2016,LA PLATA,HUILA,41,41396,60,59377,-75.8914521307,2.3896474978
2017,LA PLATA,HUILA,41,41396,57,60232,-75.8914521307,2.3896474978
2022,LA PLATA,HUILA,41,41396,32,63404,-75.8914521307,2.3896474978
2019,SAN MARTIN,CESAR,20,20770,131,27823,-73.5109750558,7.99989421258
2018,SAN MARTIN,CESAR,20,20770,41,26674,-73.5109750558,7.99989421258
2017,SAN MARTIN,CESAR,20,20770,37,25687,-73.5109750558,7.99989421258
2021,SAN MARTIN,CESAR,20,20770,36,29367,-73.5109750558,7.99989421258
2020,SAN MARTIN,CESAR,20,20770,16,28769,-73.5109750558,7.99989421258
2022,SAN MARTIN,CESAR,20,20770,14,29794,-73.5109750558,7.99989421258
2016,SAN MARTIN,CESAR,20,20770,13,24965,-73.5109750558,7.99989421258
2016,CIENAGA,MAGDALENA,47,47189,130,117496,-74.2412855651,11.0066586077
2019,CIENAGA,MAGDALENA,47,47189,129,122285,-74.2412855651,11.0066586077
2017,CIENAGA,MAGDALENA,47,47189,116,118322,-74.2412855651,11.0066586077
2018,CIENAGA,MAGDALENA,47,47189,101,120071,-74.2412855651,11.0066586077
2020,CIENAGA,MAGDALENA,47,47189,89,124339,-74.2412855651,11.0066586077
2021,CIENAGA,MAGDALENA,47,47189,81,126245,-74.2412855651,11.0066586077
