DP;DPNOM;COD_MUNICIPIO;MPNOM;AÑO;ÁREA GEOGRÁFICA;Total
25;Cundinamarca;25488;Nilo;2016;Total;9802
25;Cundinamarca;25489;Nimaima;2016;Total;3532
25;Cundinamarca;25491;Nocaima;2016;Total;5770
25;Cundinamarca;25506;Venecia;2016;Total;4007
25;Cundinamarca;25513;Pacho;2016;Total;23140
25;Cundinamarca;25518;Paime;2016;Total;4187
25;Cundinamarca;25524;Pandi;2016;Total;4715
25;Cundinamarca;25530;Paratebueno;2016;Total;7586
25;Cundinamarca;25535;Pasca;2016;Total;8691
25;Cundinamarca;25572;Puerto Salgar;2016;Total;14320
25;Cundinamarca;25580;Pulí;2016;Total;3227
25;Cundinamarca;25592;Quebradanegra;2016;Total;4571
25;Cundinamarca;25594;Quetame;2016;Total;4892
25;Cundinamarca;25596;Quipile;2016;Total;6216
25;Cundinamarca;25599;Apulo;2016;Total;7677
25;Cundinamarca;25612;Ricaurte;2016;Total;11621
25;Cundinamarca;25645;San Antonio del Tequendama;2016;Total;11109
25;Cundinamarca;25649;San Bernardo;2016;Total;8310
25;Cundinamarca;25653;San Cayetano;2016;Total;4721
25;Cundinamarca;25658;San Francisco;2016;Total;9878
25;Cundinamarca;25662;San Juan de Rioseco;2016;Total;7942
25;Cundinamarca;25718;Sasaima;2016;Total;10037
25;Cundinamarca;25736;Sesquilé;2016;Total;10470
25;Cundinamarca;25740;Sibaté;2016;Total;30477
25;Cundinamarca;25743;Silvania;2016;Total;20110
25;Cundinamarca;25745;Simijaca;2016;Total;11814
25;Cundinamarca;25754;Soacha;2016;Total;583007
25;Cundinamarca;25758;Sopó;2016;Total;23146
25;Cundinamarca;25769;Subachoque;2016;Total;14889
25;Cundinamarca;25772;Suesca;2016;Total;15594
25;Cundinamarca;25777;Supatá;2016;Total;4899
25;Cundinamarca;25779;Susa;2016;Total;6114
25;Cundinamarca;25781;Sutatausa;2016;Total;5422
25;Cundinamarca;25785;Tabio;2016;Total;19672
25;Cundinamarca;25793;Tausa;2016;Total;7529
25;Cundinamarca;25797;Tena;2016;Total;8848
25;Cundinamarca;25799;Tenjo;2016;Total;19931
25;Cundinamarca;25805;Tibacuy;2016;Total;4126
25;Cundinamarca;25807;Tibirita;2016;Total;3020
25;Cundinamarca;25815;Tocaima;2016;Total;14939
25;Cundinamarca;25817;Tocancipá;2016;Total;35666
25;Cundinamarca;25823;Topaipí;2016;Total;4091
25;Cundinamarca;25839;Ubalá;2016;Total;7717
25;Cundinamarca;25841;Ubaque;2016;Total;6490
25;Cundinamarca;25843;Villa de San Diego de Ubaté;2016;Total;38638
25;Cundinamarca;25845;Une;2016;Total;6579
25;Cundinamarca;25851;Útica;2016;Total;4101
25;Cundinamarca;25862;Vergara;2016;Total;6670
25;Cundinamarca;25867;Vianí;2016;Total;4054
25;Cundinamarca;25871;Villagómez;2016;Total;1728
25;Cundinamarca;25873;Villapinzón;2016;Total;16115
25;Cundinamarca;25875;Villeta;2016;Total;24903
25;Cundinamarca;25878;Viotá;2016;Total;12746
25;Cundinamarca;25885;Yacopí;2016;Total;12203
25;Cundinamarca;25898;Zipacón;2016;Total;4364
25;Cundinamarca;25899;Zipaquirá;2016;Total;118023
27;Chocó;27001;Quibdó;2016;Total;127119
27;Chocó;27006;Acandí;2016;Total;13663
27;Chocó;27025;Alto Baudó;2016;Total;26277
27;Chocó;27050;Atrato;2016;Total;5953
27;Chocó;27073;Bagadó;2016;Total;10693
27;Chocó;27075;Bahía Solano;2016;Total;9962
27;Chocó;27077;Bajo Baudó;2016;Total;28603
27;Chocó;27099;Bojayá;2016;Total;11650
27;Chocó;27135;El Cantón del San Pablo;2016;Total;6046
27;Chocó;27150;Carmen del Darién;2016;Total;16509
27;Chocó;27160;Cértegui;2016;Total;5966
27;Chocó;27205;Condoto;2016;Total;12447
27;Chocó;27245;El Carmen de Atrato;2016;Total;7972
27;Chocó;27250;El Litoral del San Juan;2016;Total;20080
27;Chocó;27361;Istmina;2016;Total;31577
27;Chocó;27372;Juradó;2016;Total;6382
27;Chocó;27413;Lloró;2016;Total;9835
27;Chocó;27425;Medio Atrato;2016;Total;9651
27;Chocó;27430;Medio Baudó;2016;Total;14616
27;Chocó;27450;Medio San Juan;2016;Total;10390
27;Chocó;27491;Nóvita;2016;Total;9020
27;Chocó;27495;Nuquí;2016;Total;15294
27;Chocó;27580;Río Iró;2016;Total;6006
27;Chocó;27600;Río Quito;2016;Total;7443
27;Chocó;27615;Riosucio;2016;Total;49710
27;Chocó;27660;San José del Palmar;2016;Total;5139
27;Chocó;27745;Sipí;2016;Total;3094
27;Chocó;27787;Tadó;2016;Total;17536
27;Chocó;27800;Unguía;2016;Total;12605
27;Chocó;27810;Unión Panamericana;2016;Total;6996
41;Huila;41001;Neiva;2016;Total;349048
41;Huila;41006;Acevedo;2016;Total;24076
41;Huila;41013;Agrado;2016;Total;8621
41;Huila;41016;Aipe;2016;Total;15872
41;Huila;41020;Algeciras;2016;Total;22205
41;Huila;41026;Altamira;2016;Total;4152
41;Huila;41078;Baraya;2016;Total;8267
41;Huila;41132;Campoalegre;2016;Total;30772
41;Huila;41206;Colombia;2016;Total;7427
41;Huila;41244;Elías;2016;Total;4086
41;Huila;41298;Garzón;2016;Total;70487
41;Huila;41306;Gigante;2016;Total;24276
41;Huila;41319;Guadalupe;2016;Total;17381
41;Huila;41349;Hobo;2016;Total;7116
41;Huila;41357;Íquira;2016;Total;9085
41;Huila;41359;Isnos;2016;Total;24496
41;Huila;41378;La Argentina;2016;Total;12443
41;Huila;41396;La Plata;2016;Total;59377
41;Huila;41483;Nátaga;2016;Total;6318
41;Huila;41503;Oporapa;2016;Total;11310
41;Huila;41518;Paicol;2016;Total;6427
41;Huila;41524;Palermo;2016;Total;25645
41;Huila;41530;Palestina;2016;Total;10803
41;Huila;41548;Pital;2016;Total;13511
41;Huila;41551;Pitalito;2016;Total;120010
41;Huila;41615;Rivera;2016;Total;23537
41;Huila;41660;Saladoblanco;2016;Total;10269
41;Huila;41668;San Agustín;2016;Total;32333
41;Huila;41676;Santa María;2016;Total;10283
41;Huila;41770;Suaza;2016;Total;20950
41;Huila;41791;Tarqui;2016;Total;17015
41;Huila;41797;Tesalia;2016;Total;10457
41;Huila;41799;Tello;2016;Total;11780
41;Huila;41801;Teruel;2016;Total;7958
41;Huila;41807;Timaná;2016;Total;21307
41;Huila;41872;Villavieja;2016;Total;7244
41;Huila;41885;Yaguará;2016;Total;7572
44;La Guajira;44001;Riohacha;2016;Total;174676
44;La Guajira;44035;Albania;2016;Total;26874
44;La Guajira;44078;Barrancas;2016;Total;33275
44;La Guajira;44090;Dibulla;2016;Total;34856
44;La Guajira;44098;Distracción;2016;Total;12413
44;La Guajira;44110;El Molino;2016;Total;6889
44;La Guajira;44279;Fonseca;2016;Total;39987
44;La Guajira;44378;Hatonuevo;2016;Total;18713
44;La Guajira;44420;La Jagua del Pilar;2016;Total;3263
44;La Guajira;44430;Maicao;2016;Total;159010
44;La Guajira;44560;Manaure;2016;Total;77625
44;La Guajira;44650;San Juan del Cesar;2016;Total;44662
44;La Guajira;44847;Uribia;2016;Total;153027
44;La Guajira;44855;Urumita;2016;Total;10648
44;La Guajira;44874;Villanueva;2016;Total;26782
47;Magdalena;47001;Santa Marta;2016;Total;477190
47;Magdalena;47030;Algarrobo;2016;Total;14752
47;Magdalena;47053;Aracataca;2016;Total;38193
47;Magdalena;47058;Ariguaní;2016;Total;29417
47;Magdalena;47161;Cerro de San Antonio;2016;Total;9547
47;Magdalena;47170;Chibolo;2016;Total;20602
47;Magdalena;47189;Ciénaga;2016;Total;117496
47;Magdalena;47205;Concordia;2016;Total;10168
47;Magdalena;47245;El Banco;2016;Total;62912
47;Magdalena;47258;El Piñón;2016;Total;21318
47;Magdalena;47268;El Retén;2016;Total;18953
47;Magdalena;47288;Fundación;2016;Total;63819
47;Magdalena;47318;Guamal;2016;Total;25689
47;Magdalena;47460;Nueva Granada;2016;Total;18414
47;Magdalena;47541;Pedraza;2016;Total;8817
47;Magdalena;47545;Pijiño del Carmen;2016;Total;11862
47;Magdalena;47551;Pivijay;2016;Total;35881
47;Magdalena;47555;Plato;2016;Total;59051
47;Magdalena;47570;Puebloviejo;2016;Total;28064
47;Magdalena;47605;Remolino;2016;Total;11185
47;Magdalena;47660;Sabanas de San Ángel;2016;Total;14908
47;Magdalena;47675;Salamina;2016;Total;10377
47;Magdalena;47692;San Sebastián de Buenavista;2016;Total;18651
47;Magdalena;47703;San Zenón;2016;Total;11031
47;Magdalena;47707;Santa Ana;2016;Total;26441
47;Magdalena;47720;Santa Bárbara de Pinto;2016;Total;10521
47;Magdalena;47745;Sitionuevo;2016;Total;25891
47;Magdalena;47798;Tenerife;2016;Total;12892
47;Magdalena;47960;Zapayán;2016;Total;9514
47;Magdalena;47980;Zona Bananera;2016;Total;63906
50;Meta;50001;Villavicencio;2016;Total;512462
50;Meta;50006;Acacías;2016;Total;84461
50;Meta;50110;Barranca de Upía;2016;Total;6071
50;Meta;50124;Cabuyaro;2016;Total;5830
50;Meta;50150;Castilla la Nueva;2016;Total;13548
50;Meta;50223;Cubarral;2016;Total;6751
50;Meta;50226;Cumaral;2016;Total;22111
50;Meta;50245;El Calvario;2016;Total;1801
50;Meta;50251;El Castillo;2016;Total;7994
50;Meta;50270;El Dorado;2016;Total;3803
50;Meta;50287;Fuente de Oro;2016;Total;11677
50;Meta;50313;Granada;2016;Total;66715
50;Meta;50318;Guamal;2016;Total;13815
50;Meta;50325;Mapiripán;2016;Total;6990
50;Meta;50330;Mesetas;2016;Total;11021
50;Meta;50350;La Macarena;2016;Total;25335
50;Meta;50370;Uribe;2016;Total;9050
50;Meta;50400;Lejanías;2016;Total;11235
50;Meta;50450;Puerto Concordia;2016;Total;8289
50;Meta;50568;Puerto Gaitán;2016;Total;39240
50;Meta;50573;Puerto López;2016;Total;29617
50;Meta;50577;Puerto Lleras;2016;Total;10161
50;Meta;50590;Puerto Rico;2016;Total;13020
50;Meta;50606;Restrepo;2016;Total;17648
50;Meta;50680;San Carlos de Guaroa;2016;Total;11802
50;Meta;50683;San Juan de Arama;2016;Total;9049
50;Meta;50686;San Juanito;2016;Total;1324
50;Meta;50689;San Martín;2016;Total;26051
50;Meta;50711;Vistahermosa;2016;Total;17762
52;Nariño;52001;Pasto;2016;Total;389184
52;Nariño;52019;Albán;2016;Total;9807
52;Nariño;52022;Aldana;2016;Total;7236
52;Nariño;52036;Ancuya;2016;Total;8849
52;Nariño;52051;Arboleda;2016;Total;8398
52;Nariño;52079;Barbacoas;2016;Total;53984
52;Nariño;52083;Belén;2016;Total;6184
52;Nariño;52110;Buesaco;2016;Total;23852
52;Nariño;52203;Colón;2016;Total;8590
52;Nariño;52207;Consacá;2016;Total;13676
52;Nariño;52210;Contadero;2016;Total;7207
52;Nariño;52215;Córdoba;2016;Total;15349
52;Nariño;52224;Cuaspud Carlosama;2016;Total;9009
52;Nariño;52227;Cumbal;2016;Total;35762
52;Nariño;52233;Cumbitara;2016;Total;5951
52;Nariño;52240;Chachagüí;2016;Total;15160
52;Nariño;52250;El Charco;2016;Total;22628
52;Nariño;52254;El Peñol;2016;Total;7645
52;Nariño;52256;El Rosario;2016;Total;12071
52;Nariño;52258;El Tablón de Gómez;2016;Total;14154
52;Nariño;52260;El Tambo;2016;Total;14926
52;Nariño;52287;Funes;2016;Total;7166
52;Nariño;52317;Guachucal;2016;Total;19082
52;Nariño;52320;Guaitarilla;2016;Total;11716
52;Nariño;52323;Gualmatán;2016;Total;6955
52;Nariño;52352;Iles;2016;Total;7632
52;Nariño;52354;Imués;2016;Total;7612
52;Nariño;52356;Ipiales;2016;Total;114694
52;Nariño;52378;La Cruz;2016;Total;18977
52;Nariño;52381;La Florida;2016;Total;10174
52;Nariño;52385;La Llanada;2016;Total;6552
52;Nariño;52390;La Tola;2016;Total;7508
52;Nariño;52399;La Unión;2016;Total;31456
52;Nariño;52405;Leiva;2016;Total;9796
52;Nariño;52411;Linares;2016;Total;10464
52;Nariño;52418;Los Andes;2016;Total;9738
52;Nariño;52427;Magüí;2016;Total;23698
52;Nariño;52435;Mallama;2016;Total;8878
52;Nariño;52473;Mosquera;2016;Total;11712
52;Nariño;52480;Nariño;2016;Total;4321
52;Nariño;52490;Olaya Herrera;2016;Total;25780
52;Nariño;52506;Ospina;2016;Total;7120
52;Nariño;52520;Francisco Pizarro;2016;Total;13891
52;Nariño;52540;Policarpa;2016;Total;9900
52;Nariño;52560;Potosí;2016;Total;10595
52;Nariño;52565;Providencia;2016;Total;5907
52;Nariño;52573;Puerres;2016;Total;8631
52;Nariño;52585;Pupiales;2016;Total;17693
52;Nariño;52612;Ricaurte;2016;Total;19003
52;Nariño;52621;Roberto Payán;2016;Total;12615
52;Nariño;52678;Samaniego;2016;Total;30725
52;Nariño;52683;Sandoná;2016;Total;21500
52;Nariño;52685;San Bernardo;2016;Total;9276
52;Nariño;52687;San Lorenzo;2016;Total;18396
52;Nariño;52693;San Pablo;2016;Total;15701
52;Nariño;52694;San Pedro de Cartago;2016;Total;6707
52;Nariño;52696;Santa Bárbara;2016;Total;13218
52;Nariño;52699;Santacruz;2016;Total;10689
52;Nariño;52720;Sapuyes;2016;Total;7310
52;Nariño;52786;Taminango;2016;Total;17955
52;Nariño;52788;Tangua;2016;Total;13430
52;Nariño;52835;San Andrés de Tumaco;2016;Total;246582
52;Nariño;52838;Túquerres;2016;Total;44460
52;Nariño;52885;Yacuanquer;2016;Total;10930
54;Norte de Santander;54001;San José de Cúcuta;2016;Total;680030
54;Norte de Santander;54003;Ábrego;2016;Total;30553
54;Norte de Santander;54051;Arboledas;2016;Total;9324
54;Norte de Santander;54099;Bochalema;2016;Total;7692
54;Norte de Santander;54109;Bucarasica;2016;Total;5932
54;Norte de Santander;54125;Cácota;2016;Total;2705
54;Norte de Santander;54128;Cáchira;2016;Total;10674
54;Norte de Santander;54172;Chinácota;2016;Total;16442
54;Norte de Santander;54174;Chitagá;2016;Total;11093
54;Norte de Santander;54206;Convención;2016;Total;17854
54;Norte de Santander;54223;Cucutilla;2016;Total;7873
54;Norte de Santander;54239;Durania;2016;Total;4421
54;Norte de Santander;54245;El Carmen;2016;Total;12806
54;Norte de Santander;54250;El Tarra;2016;Total;18627
54;Norte de Santander;54261;El Zulia;2016;Total;25164
54;Norte de Santander;54313;Gramalote;2016;Total;7101
54;Norte de Santander;54344;Hacarí;2016;Total;9609
54;Norte de Santander;54347;Herrán;2016;Total;6409
54;Norte de Santander;54377;Labateca;2016;Total;6088
54;Norte de Santander;54385;La Esperanza;2016;Total;10509
54;Norte de Santander;54398;La Playa;2016;Total;7303
54;Norte de Santander;54405;Los Patios;2016;Total;83222
54;Norte de Santander;54418;Lourdes;2016;Total;3818
54;Norte de Santander;54480;Mutiscua;2016;Total;3975
54;Norte de Santander;54498;Ocaña;2016;Total;113120
54;Norte de Santander;54518;Pamplona;2016;Total;48509
54;Norte de Santander;54520;Pamplonita;2016;Total;5191
54;Norte de Santander;54553;Puerto Santander;2016;Total;7957
54;Norte de Santander;54599;Ragonvalia;2016;Total;5659
54;Norte de Santander;54660;Salazar;2016;Total;9961
54;Norte de Santander;54670;San Calixto;2016;Total;11438
54;Norte de Santander;54673;San Cayetano;2016;Total;6508
54;Norte de Santander;54680;Santiago;2016;Total;3236
54;Norte de Santander;54720;Sardinata;2016;Total;24166
54;Norte de Santander;54743;Silos;2016;Total;5913
54;Norte de Santander;54800;Teorama;2016;Total;15494
54;Norte de Santander;54810;Tibú;2016;Total;50659
54;Norte de Santander;54820;Toledo;2016;Total;14966
54;Norte de Santander;54871;Villa Caro;2016;Total;4851
54;Norte de Santander;54874;Villa del Rosario;2016;Total;97909
63;Quindio;63001;Armenia;2016;Total;289151
63;Quindio;63111;Buenavista;2016;Total;3048
63;Quindio;63130;Calarcá;2016;Total;71320
63;Quindio;63190;Circasia;2016;Total;27461
63;Quindio;63212;Córdoba;2016;Total;5585
63;Quindio;63272;Filandia;2016;Total;11876
63;Quindio;63302;Génova;2016;Total;7617
63;Quindio;63401;La Tebaida;2016;Total;32471
63;Quindio;63470;Montenegro;2016;Total;36330
63;Quindio;63548;Pijao;2016;Total;5402
63;Quindio;63594;Quimbaya;2016;Total;30683
63;Quindio;63690;Salento;2016;Total;8947
66;Risaralda;66001;Pereira;2016;Total;459033
66;Risaralda;66045;Apía;2016;Total;12488
66;Risaralda;66075;Balboa;2016;Total;6514
66;Risaralda;66088;Belén de Umbría;2016;Total;24803
66;Risaralda;66170;Dosquebradas;2016;Total;211592
66;Risaralda;66318;Guática;2016;Total;12195
66;Risaralda;66383;La Celia;2016;Total;7568
66;Risaralda;66400;La Virginia;2016;Total;27939
66;Risaralda;66440;Marsella;2016;Total;17253
66;Risaralda;66456;Mistrató;2016;Total;16512
66;Risaralda;66572;Pueblo Rico;2016;Total;15779
66;Risaralda;66594;Quinchía;2016;Total;27229
66;Risaralda;66682;Santa Rosa de Cabal;2016;Total;77296
66;Risaralda;66687;Santuario;2016;Total;12845
68;Santander;68001;Bucaramanga;2016;Total;562123
68;Santander;68013;Aguada;2016;Total;1845
68;Santander;68020;Albania;2016;Total;4253
68;Santander;68051;Aratoca;2016;Total;8042
68;Santander;68077;Barbosa;2016;Total;29784
68;Santander;68079;Barichara;2016;Total;10061
68;Santander;68081;Barrancabermeja;2016;Total;198513
68;Santander;68092;Betulia;2016;Total;5868
68;Santander;68101;Bolívar;2016;Total;11769
68;Santander;68121;Cabrera;2016;Total;1903
68;Santander;68132;California;2016;Total;2074
68;Santander;68147;Capitanejo;2016;Total;5662
68;Santander;68152;Carcasí;2016;Total;4386
68;Santander;68160;Cepitá;2016;Total;1986
68;Santander;68162;Cerrito;2016;Total;6596
68;Santander;68167;Charalá;2016;Total;12330
68;Santander;68169;Charta;2016;Total;2868
68;Santander;68176;Chimá;2016;Total;2939
68;Santander;68179;Chipatá;2016;Total;5167
68;Santander;68190;Cimitarra;2016;Total;31660
68;Santander;68207;Concepción;2016;Total;5803
68;Santander;68209;Confines;2016;Total;3108
68;Santander;68211;Contratación;2016;Total;3599
68;Santander;68217;Coromoro;2016;Total;5125
68;Santander;68229;Curití;2016;Total;12330
68;Santander;68235;El Carmen de Chucurí;2016;Total;20295
68;Santander;68245;El Guacamayo;2016;Total;2151
68;Santander;68250;El Peñón;2016;Total;5311
68;Santander;68255;El Playón;2016;Total;13404
68;Santander;68264;Encino;2016;Total;2535
68;Santander;68266;Enciso;2016;Total;3571
68;Santander;68271;Florián;2016;Total;5637
68;Santander;68276;Floridablanca;2016;Total;280553
68;Santander;68296;Galán;2016;Total;2900
68;Santander;68298;Gámbita;2016;Total;4107
68;Santander;68307;Girón;2016;Total;152478
68;Santander;68318;Guaca;2016;Total;5999
68;Santander;68320;Guadalupe;2016;Total;4624
68;Santander;68322;Guapotá;2016;Total;2333
68;Santander;68324;Guavatá;2016;Total;4339
68;Santander;68327;Güepsa;2016;Total;4968
68;Santander;68344;Hato;2016;Total;2310
68;Santander;68368;Jesús María;2016;Total;3327
68;Santander;68370;Jordán;2016;Total;1306
68;Santander;68377;La Belleza;2016;Total;6299
68;Santander;68385;Landázuri;2016;Total;10251
68;Santander;68397;La Paz;2016;Total;5071
68;Santander;68406;Lebrija;2016;Total;40177
68;Santander;68418;Los Santos;2016;Total;13593
68;Santander;68425;Macaravita;2016;Total;2323
68;Santander;68432;Málaga;2016;Total;20422
68;Santander;68444;Matanza;2016;Total;4945
68;Santander;68464;Mogotes;2016;Total;10531
68;Santander;68468;Molagavita;2016;Total;4314
68;Santander;68498;Ocamonte;2016;Total;5570
68;Santander;68500;Oiba;2016;Total;10530
68;Santander;68502;Onzaga;2016;Total;4377
68;Santander;68522;Palmar;2016;Total;1361
68;Santander;68524;Palmas del Socorro;2016;Total;2502
68;Santander;68533;Páramo;2016;Total;4559
68;Santander;68547;Piedecuesta;2016;Total;161847
68;Santander;68549;Pinchote;2016;Total;5062
68;Santander;68572;Puente Nacional;2016;Total;14439
68;Santander;68573;Puerto Parra;2016;Total;7493
68;Santander;68575;Puerto Wilches;2016;Total;31762
68;Santander;68615;Rionegro;2016;Total;26229
68;Santander;68655;Sabana de Torres;2016;Total;31913
68;Santander;68669;San Andrés;2016;Total;8885
68;Santander;68673;San Benito;2016;Total;2944
68;Santander;68679;San Gil;2016;Total;54009
68;Santander;68682;San Joaquín;2016;Total;2281
68;Santander;68684;San José de Miranda;2016;Total;4492
68;Santander;68686;San Miguel;2016;Total;2646
68;Santander;68689;San Vicente de Chucurí;2016;Total;33104
68;Santander;68705;Santa Bárbara;2016;Total;2366
68;Santander;68720;Santa Helena del Opón;2016;Total;3451
68;Santander;68745;Simacota;2016;Total;9884
68;Santander;68755;Socorro;2016;Total;31208
68;Santander;68770;Suaita;2016;Total;9908
68;Santander;68773;Sucre;2016;Total;7325
68;Santander;68780;Suratá;2016;Total;4040
68;Santander;68820;Tona;2016;Total;7156
68;Santander;68855;Valle de San José;2016;Total;5947
68;Santander;68861;Vélez;2016;Total;23554
68;Santander;68867;Vetas;2016;Total;2063
68;Santander;68872;Villanueva;2016;Total;7769
68;Santander;68895;Zapatoca;2016;Total;9410
70;Sucre;70001;Sincelejo;2016;Total;268622
70;Sucre;70110;Buenavista;2016;Total;10096
70;Sucre;70124;Caimito;2016;Total;14547
70;Sucre;70204;Coloso;2016;Total;8570
70;Sucre;70215;Corozal;2016;Total;65666
70;Sucre;70221;Coveñas;2016;Total;17718
70;Sucre;70230;Chalán;2016;Total;4401
70;Sucre;70233;El Roble;2016;Total;9949
70;Sucre;70235;Galeras;2016;Total;21150
70;Sucre;70265;Guaranda;2016;Total;17050
70;Sucre;70400;La Unión;2016;Total;11898
70;Sucre;70418;Los Palmitos;2016;Total;22178
70;Sucre;70429;Majagual;2016;Total;35299
70;Sucre;70473;Morroa;2016;Total;14566
70;Sucre;70508;Ovejas;2016;Total;22554
70;Sucre;70523;Palmito;2016;Total;13409
70;Sucre;70670;Sampués;2016;Total;44360
70;Sucre;70678;San Benito Abad;2016;Total;28061
70;Sucre;70702;San Juan de Betulia;2016;Total;13039
70;Sucre;70708;San Marcos;2016;Total;55506
70;Sucre;70713;San Onofre;2016;Total;48610
70;Sucre;70717;San Pedro;2016;Total;18272
70;Sucre;70742;San Luis de Sincé;2016;Total;30602
70;Sucre;70771;Sucre;2016;Total;28505
70;Sucre;70820;Santiago de Tolú;2016;Total;32165
70;Sucre;70823;Tolú Viejo;2016;Total;20604
73;Tolima;73001;Ibagué;2016;Total;520856
73;Tolima;73024;Alpujarra;2016;Total;4558
73;Tolima;73026;Alvarado;2016;Total;8714
73;Tolima;73030;Ambalema;2016;Total;6727
73;Tolima;73043;Anzoátegui;2016;Total;10088
73;Tolima;73055;Armero;2016;Total;12940
73;Tolima;73067;Ataco;2016;Total;19463
73;Tolima;73124;Cajamarca;2016;Total;18498
73;Tolima;73148;Carmen de Apicalá;2016;Total;9966
73;Tolima;73152;Casabianca;2016;Total;6385
73;Tolima;73168;Chaparral;2016;Total;50157
73;Tolima;73200;Coello;2016;Total;8283
73;Tolima;73217;Coyaima;2016;Total;22882
73;Tolima;73226;Cunday;2016;Total;9110
73;Tolima;73236;Dolores;2016;Total;8471
73;Tolima;73268;Espinal;2016;Total;70211
73;Tolima;73270;Falan;2016;Total;8039
73;Tolima;73275;Flandes;2016;Total;28294
73;Tolima;73283;Fresno;2016;Total;31005
73;Tolima;73319;Guamo;2016;Total;33103
